# x,y,z,vel.x,vel.y,vel.z
12.662745,5.659366,10.965558,0.028713929,-0.04680757,0.032057848
13.62512,10.798614,10.714832,0.033617653,0.0074059605,0.112175845
14.605774,9.514105,10.022617,0.001632971,-0.00017227352,0.072241254
16.315792,8.851901,9.006493,-0.031750575,0.0057716924,-0.022258596
12.976598,6.1637287,10.015009,0.0006750936,-0.0008700694,0.053851023
6.499747,4.469295,10.991383,-0.015857708,-0.025056556,-0.02347348
13.304287,6.646653,11.498791,0.044615943,-0.045278363,0.049235377
12.021532,15.394493,8.284372,-0.018386722,-0.049065273,0.0031986372
8.043076,13.513456,11.617357,-0.027228385,0.04888574,0.0748201
6.6028457,4.620331,9.624916,0.008098189,0.012824138,-0.029301072
16.165516,11.948825,8.840233,-0.03243388,-0.010251854,-0.02007676
15.412032,12.803115,10.139805,0.0061205756,0.0031700989,-0.025064114
15.116969,5.404317,10.400707,0.0082162395,-0.0073792185,-0.030765232
15.658347,11.072884,11.489606,0.05184717,0.00983078,0.0008021125
5.7125897,9.372184,8.2073145,0.058726687,0.008599498,0.059289094
14.109254,14.456005,10.773395,0.023011308,0.02495307,-0.018593388
4.2277007,12.280134,11.262434,-0.03828963,0.01512491,-0.014536644
4.024552,12.1191845,9.044036,0.031254396,-0.011084329,-0.02181095
3.97051,8.736249,8.446879,0.043173626,0.009048974,-0.008981189
12.660749,11.754081,10.653253,0.019851966,0.013087275,0.119630724
14.363456,10.203348,11.692631,0.060459185,0.0028175523,0.06042007
9.587841,6.700549,10.772286,-0.0036643252,-0.029333968,0.11626958
13.303375,12.028459,11.60469,0.045455698,0.02791236,0.07942921
9.126005,6.6827846,9.564637,0.004931997,0.018719215,0.122953095
7.5649543,14.7295065,8.16584,0.02674598,-0.051947802,0.019103702
13.15716,13.336944,11.615475,0.043169316,0.045627583,0.05257539
9.979429,5.964281,8.824376,0.000270846,0.053136323,0.08828877
14.121314,5.152897,9.54125,-0.011831765,0.01391541,-0.0285763
16.30604,9.974681,8.837513,-0.037601087,0.00015097208,-0.017949034
9.352022,3.5743291,9.043074,0.0030850589,0.030592987,-0.023255782
9.244292,14.889656,11.020146,-0.008744783,0.056581367,0.041301657
14.796574,6.2594237,8.606377,-0.035649527,0.027801048,-0.0097894985
14.435759,11.821179,10.331941,0.021879876,0.008983168,0.058000986
15.335982,11.239477,10.54092,0.032270238,0.007495944,0.0059634657
11.485715,5.01101,10.333914,0.006555976,-0.022014782,0.024851026
3.4169796,11.259615,10.685179,-0.01994766,0.0038168463,-0.028380034
8.219694,5.367036,8.950227,0.020799158,0.054126523,0.040045448
11.90862,15.523224,10.510893,0.0088866325,0.025716411,-0.013778381
13.617123,9.434394,10.276978,0.014196927,-0.00221996,0.12177138
15.175975,11.071046,8.084666,-0.056633603,-0.011718989,0.02037793
11.672531,4.74267,11.575415,0.017381446,-0.054635756,0.010507531
13.797385,15.289881,10.187497,0.0040772036,0.005679677,-0.03188927
12.8383875,8.280977,9.743242,-0.009372352,0.0056762104,0.12608671
10.675435,16.674385,9.895744,-0.00033983486,-0.003358114,-0.03265647
4.652571,6.4038706,10.099508,-0.0032492063,-0.002185081,-0.031626105
9.452398,4.787043,9.032034,0.005606769,0.05337428,0.022376968
13.209154,14.6466465,11.864495,0.0303292,0.043914687,0.007975068
4.914671,7.20964,10.7402725,-0.032904956,-0.018055199,-0.009696019
6.494433,15.4815645,8.966794,0.016800366,-0.026270289,-0.02251054
4.883001,8.210692,8.45598,0.05560463,0.019443775,0.014309861
10.538324,5.361793,8.044186,-0.006880717,0.059284315,0.043471027
3.4366484,10.218383,9.385718,0.02045809,-0.0006807029,-0.028798884
14.908939,14.450022,9.021542,-0.020623721,-0.018695688,-0.02415134
4.9160376,13.993831,9.368692,0.017690634,-0.013897307,-0.027871327
9.135975,15.991956,10.947977,-0.0055700717,0.038628068,-0.015931824
15.513608,6.5964737,9.27364,-0.02121993,0.013098968,-0.026797395
5.3168845,5.721535,10.739414,-0.020442953,-0.018676545,-0.025042795
7.287684,7.5511746,9.40842,0.021310993,0.019240709,0.11648832
5.31013,14.840972,10.973568,-0.017813098,0.018387025,-0.024582297
14.612943,13.499328,8.440599,-0.041601256,-0.031558253,0.00059224817
6.788658,15.835618,10.354101,-0.0055960324,0.010169052,-0.031515643
13.152044,4.6016316,10.635782,0.013139329,-0.022503149,-0.02484937
16.059303,7.724647,8.705281,-0.033209555,0.012470652,-0.017904079
8.354232,7.4820185,9.856051,0.0027621612,0.0042260326,0.12616241
5.6348267,4.647419,10.205252,-0.0035746945,-0.004383294,-0.031662364
10.609534,3.7241263,8.883492,-0.003568568,0.036742605,-0.01869629
9.295034,4.6260567,10.1406,-0.0012229197,-0.009322303,0.008751182
10.921209,6.7602277,10.50071,0.005789351,-0.020360386,0.12225365
6.7550445,11.159985,9.407792,0.024152197,-0.008633765,0.119709626
15.793102,9.614693,11.770649,0.051105604,-0.0033991053,0.0024602152
9.560225,3.2676678,10.865111,-0.001532751,-0.023464242,-0.026114998
6.7626543,6.4272304,9.606673,0.018606886,0.020534758,0.055533584
10.247144,13.883722,8.712159,-0.0033029942,-0.051904645,0.08952623
9.3363695,16.868853,10.070428,-0.00018888745,0.0019550654,-0.032032494
8.609237,6.4721274,8.609805,0.01869074,0.04741177,0.08883019
16.519234,10.247162,10.586426,0.020275779,0.0007687094,-0.028859759
7.8068347,15.837624,11.482928,-0.014833212,0.039482083,-0.011490963
8.321848,12.69494,10.787711,-0.014461652,0.023223927,0.11637124
11.850324,12.379484,9.981669,-0.0003979647,-0.00051177567,0.1265779
12.806123,15.749308,8.905212,-0.015147582,-0.03103503,-0.020363964
6.506121,5.2712975,8.388942,0.029903177,0.0404717,-0.0014526886
3.2725272,9.362452,10.397278,-0.011968951,-0.0011342728,-0.031175137
13.647588,7.917296,8.343709,-0.050921965,0.029075481,0.06767858
13.776975,7.6490946,11.788486,0.051371522,-0.031975213,0.05505054
6.3160834,12.431781,8.679653,0.05063079,-0.03342176,0.06760772
7.14953,13.659071,10.689035,-0.027219752,0.034941256,0.06661861
16.069693,12.154965,10.8214,0.026448827,0.009390313,-0.025108928
15.811524,6.8371162,11.129096,0.026713207,-0.014538489,-0.021762878
5.0884466,10.326823,8.226781,0.06191646,-0.0041200276,0.035616446
4.08785,12.440951,10.021604,-0.0008142374,0.00033617445,-0.03122541
12.008813,6.4092503,9.587839,-0.012442625,0.022241173,0.10371331
14.188297,4.6841784,10.659378,0.011603708,-0.014727521,-0.028688032
6.244607,10.216802,11.014467,-0.044440333,0.0025655746,0.10216284
12.246137,6.875163,11.543941,0.030803446,-0.04285391,0.08218254
6.0604777,5.2894106,11.540761,-0.028567722,-0.034159172,-0.008777945
4.1644983,10.80996,8.26884,0.04925275,-0.006836218,-0.00030662084
8.144407,5.903405,11.699532,-0.025443386,-0.056171406,0.055047765
7.40908,3.7448578,9.479764,0.0058333655,0.014083236,-0.030122112
10.722341,14.160539,11.730538,0.010011609,0.057664867,0.064833894
10.543014,3.9649181,11.674498,0.004154413,-0.046172366,-0.0050899754
7.246391,5.426397,9.487926,0.016967474,0.028182106,0.0151837
11.529558,3.2399144,9.696376,-0.0017942112,0.007929754,-0.031077813
12.804294,14.430311,8.027863,-0.030743819,-0.048570048,0.021852396
7.9809775,12.338112,9.807708,0.004645366,-0.0053795255,0.12638511
6.8598156,8.311956,8.70107,0.0398615,0.021428026,0.09681078
13.49694,8.549642,11.1007185,0.04332165,-0.017967686,0.09873992
3.7760792,7.126993,10.495507,-0.012415424,-0.0057310523,-0.03011914
8.314058,4.925986,11.96003,-0.017835012,-0.053676307,0.01822579
6.400026,6.5810776,10.766278,-0.034872837,-0.033118993,0.04199897
5.18184,5.6904135,9.545068,0.0125986505,0.01126882,-0.029746179
14.40798,9.064216,8.509169,-0.061070763,0.01296491,0.0592022
8.285147,13.434925,9.642741,0.00892653,-0.01788022,0.115929954
8.235463,6.8649783,11.016327,-0.020213682,-0.03591329,0.10572702
15.445821,14.15638,10.534225,0.011668536,0.008905702,-0.029790696
9.434385,14.326783,10.0517025,-0.00046471338,0.003554918,0.09195042
8.731493,14.509588,11.792245,-0.016742578,0.05952046,0.045483585
8.775891,18.274786,10.38492,-0.00048801448,0.003298903,-0.016960427
11.252497,7.2544866,3.5703986,-0.003691146,0.008091111,0.018281953
19.777304,15.669466,7.832928,-0.0027948152,-0.0016206013,-0.004288396
13.164676,0.6110608,3.6407855,-0.0018089961,0.0053669154,0.00036365257
15.467951,13.230578,5.2211742,-0.0147961285,-0.008741857,0.0073352903
6.3771405,2.683756,16.684994,-0.0033866668,-0.006839262,0.0026104057
0.12219683,13.776691,4.338708,0.004852192,-0.0018551938,-0.0005962379
15.514008,18.15002,3.3457155,-0.0030921039,-0.004570307,0.0006133876
4.7875304,18.204597,1.7104336,0.0023356155,-0.003676337,0.0013731979
13.338507,0.42299563,14.595847,0.0020828769,-0.005975043,-0.0015847943
2.2195168,7.6953416,16.511295,-0.0076618725,-0.0022695246,0.0026204353
1.8314779,13.020867,18.964634,-0.0041318713,0.0015280411,0.0022768911
18.670761,7.496549,14.922609,0.008264554,-0.0023861688,-0.00032996136
19.103584,19.851887,10.806893,0.0004144584,0.00044852655,-0.0029939981
15.379067,16.706053,17.886757,0.0034744847,0.0043316185,0.0023240354
3.245266,1.1511577,2.2626882,0.0022369646,0.0029304714,0.00036985314
17.114775,13.393436,11.451226,0.012916887,0.0061607915,-0.01494006
9.989012,17.99028,0.29706532,5.554015e-06,-0.0040387716,0.0028312395
5.6154985,16.853533,18.252768,-0.0029414883,0.004597923,0.002877514
12.953381,10.127067,16.955229,0.0073297787,0.00031535642,0.016008046
0.17986746,16.9793,12.111922,-0.0019426516,0.0013806685,-0.003613425
19.838001,10.144441,4.782908,-0.0065988977,-9.688488e-05,-0.0006482258
10.73224,5.254036,19.724543,0.00062628445,-0.0040592235,0.0061827363
6.2621007,5.7445717,12.523308,-0.02907281,-0.033098076,0.0111753205
9.378636,12.317129,2.6687105,0.0014253407,-0.0053152395,0.015600001
19.819923,11.962078,18.914183,0.0036829717,0.0007358791,0.0012963795
18.502571,5.1933475,4.3805175,-0.0056044464,0.0031682923,-0.00015914236
4.505462,10.635245,1.331369,0.005662057,-0.0006546137,0.0064221295
12.207242,6.3384495,13.397452,0.017285688,-0.028674893,0.032651827
7.5202813,12.539553,14.60341,-0.01320663,0.013525297,0.027936388
6.0552692,5.626459,3.5278876,0.0071813134,0.007961952,0.008202285
10.770632,9.143514,8.280299,-0.00642537,0.007141209,0.08587341
11.452922,19.538742,19.86786,0.0005030675,0.0033027472,0.0016081564
9.840849,0.32406184,9.795481,1.2880285e-05,0.0007830866,-0.009716038
1.095018,6.4500523,3.585742,0.0056095133,0.0022362175,0.00066905044
0.15997775,18.167128,17.73524,-0.002051578,0.0017027901,-0.0001419487
8.21755,19.64681,5.392571,0.0012741697,-0.006895944,-0.0014346687
18.706696,0.8867584,12.258278,0.0014207753,-0.0014871162,-0.0030876957
19.863594,1.0219266,7.015395,-0.0014617102,0.0013304827,-0.002302897
0.3830147,0.68912846,16.307484,-0.0018050583,-0.0017476024,-0.0007372331
17.172531,1.0477998,18.718836,0.0019234881,-0.0024007496,0.0005301573
15.0216055,8.219437,0.34221354,-0.004071322,0.0014436111,0.0056504407
5.6584115,13.253785,5.97323,0.020410292,-0.015296406,0.014634588
1.388026,9.693117,11.165857,-0.0076430477,-0.00027235565,-0.012832104
1.8400488,3.7041562,10.449668,-0.00097160373,-0.00074964465,-0.0075911535
8.188658,12.550223,19.629799,-0.0019048124,0.0026818211,0.008126563
13.647877,18.788515,12.0475645,0.0026157447,0.0063018864,-0.0070734466
16.737755,7.8460813,8.899149,-0.020661032,0.0066048973,-0.022403376
0.48004794,19.546228,6.7675676,0.0014062687,-0.00141015,-0.0021282916
7.594144,1.013803,5.3250523,0.0021093294,0.00787863,-0.0009961248
19.494524,14.914019,1.7663571,-0.0033259636,-0.0017213977,0.0007501495
10.387987,0.29765072,18.857481,0.00015816238,-0.0039551468,0.0014855822
19.652407,19.676247,19.04635,0.0014449249,0.0014484935,3.2797485e-05
17.98181,0.32265633,0.23588851,-0.0014572616,0.0017668196,0.00040347155
11.133001,14.473994,7.730506,-0.01329985,-0.052518435,0.04046539
15.768604,6.39124,19.147297,0.004176616,-0.002612834,0.0042551337
14.953777,1.3966777,8.83038,-0.0018248288,0.0031692157,-0.0079248035
9.362737,1.905241,0.07415468,0.00029932585,0.0038021447,0.0026777666
0.02801311,19.908407,1.196852,0.0013807978,-0.001371995,-7.499703e-05
12.0681925,12.506679,12.495278,0.022998154,0.027874097,0.06361379
4.0318456,19.875036,10.4353485,-0.00035007903,0.00057924824,-0.0050830073
9.7557,17.186474,15.361385,-0.00042322336,0.012449786,0.00414086
19.913313,16.65639,14.704941,0.003047609,0.0020463464,-0.0016184674
19.711582,19.814394,0.39631113,-0.0013422151,-0.0013564248,0.00011289648
13.914113,14.166077,0.17984203,-0.0028708964,-0.0030557057,0.005062915
19.994152,7.5660048,0.119338036,-0.0030032864,0.00073142606,0.0012597638
1.8766696,0.048833415,6.9772754,0.0014733846,0.001804912,-0.0025118499
5.318518,0.21883129,12.391735,-0.0017906312,-0.0037412222,-0.004523907
4.74011,14.652848,10.699539,-0.012137774,0.01073696,-0.027365178
2.4896965,3.8680153,19.802597,-0.0026039483,-0.0021260628,0.0015780623
5.1828513,8.537438,7.886489,0.054279286,0.016480036,0.028586844
7.3777804,7.9872246,17.152197,-0.0058849184,-0.004517174,0.014363682
